what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1623343041093
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1623343041093
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1623343041093
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1623343041093
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1623343041093
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1623343041093
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1623343041093
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1623343041093
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1623343041093
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1623343041093
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1623343041093
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1623343041093
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1623343041093
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1623343041093
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1623343041093
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1623343041093
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1623343041093
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1623343041093
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1623343041093
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1623343041093
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1623343041093
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1623343041093
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1623343041093
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1623343041093
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1623343041093
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1623343041093
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1623343041093
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1623343041093
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1623343041093
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1623343041093
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1623343041093
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1623343041093
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1623343041093
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1623343041093
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1623343041109
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1623343041109
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1623343041109
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1623343041110
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1623343041110
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1623343041110
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1623343041110
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1623343041110
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1623343041110
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1623343041110
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1623343041110
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1623343041110
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1623343041110
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1623343041110
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1623343041110
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1623343041110
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1623343041110
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1623343041110
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1623343041110
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1623343041110
os,sysinfo,,,"win32",1623343041110
arch,sysinfo,,,"x86",1623343041110
ws,sysinfo,,,"win32",1623343041110
locale,sysinfo,,,"en_US",1623343041110
processors,sysinfo,,,"8",1623343041110
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1623343041110
java.runtime.version,sysinfo,,,"1.8.0_291-b10",1623343041110
java.specification.name,sysinfo,,,"Java Platform API Specification",1623343041110
java.specification.vendor,sysinfo,,,"Oracle Corporation",1623343041110
java.specification.version,sysinfo,,,"1.8",1623343041110
java.vendor,sysinfo,,,"Oracle Corporation",1623343041110
java.version,sysinfo,,,"1.8.0_291",1623343041110
java.vm.info,sysinfo,,,"mixed mode",1623343041110
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1623343041110
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1623343041110
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1623343041110
java.vm.specification.version,sysinfo,,,"1.8",1623343041110
java.vm.vendor,sysinfo,,,"Oracle Corporation",1623343041110
java.vm.version,sysinfo,,,"25.291-b10",1623343041110
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343055920
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.showInformation",1623343055935
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1623343062966
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343089901
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343091588
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343092855
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343093539
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343094662
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343101089
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343104850
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1623343105749
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1623343107938
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343116804
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1623343122413
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1623343122436
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1623343122459
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343125878
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343129503
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343131597
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343135178
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343138533
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1623343139051
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343141524
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343143007
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1623343143292
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1623343150573
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1623343158263
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1623343159393
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343162034
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343234990
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1623343235926
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1623343238795
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343238810
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343240142
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343247613
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343249959
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1623343251992
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343257443
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343289706
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343297149
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343304806
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343307159
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343321895
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1623343321912
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343361858
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343564702
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1623343564732
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343569173
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343615260
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343616817
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343635063
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623343641974
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623346247511
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623346250673
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623346255287
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1623346255422
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1625078473428
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1625078473428
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1625078473429
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1625078473429
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1625078473430
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1625078473430
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1625078473430
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1625078473430
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1625078473431
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1625078473431
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1625078473432
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1625078473432
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1625078473433
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1625078473433
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1625078473433
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1625078473434
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1625078473434
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1625078473435
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1625078473435
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1625078473435
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1625078473436
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1625078473436
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1625078473436
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1625078473437
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1625078473437
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1625078473437
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1625078473438
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1625078473438
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1625078473439
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1625078473439
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1625078473439
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1625078473514
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1625078473515
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1625078473515
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1625078473516
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1625078473516
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1625078473607
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1625078473608
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1625078473609
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1625078473609
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1625078473609
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1625078473610
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1625078473610
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1625078473610
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1625078473610
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1625078473611
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1625078473611
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1625078473612
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1625078473612
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1625078473612
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1625078473612
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1625078473612
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1625078473613
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1625078473613
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1625078473613
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1625078473614
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1625078473614
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1625078473615
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1625078473615
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1625078473616
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1625078473617
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1625078473618
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1625078473618
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1625078473618
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1625078473618
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1625078473619
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1625078473620
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1625078473620
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1625078473621
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1625078473621
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1625078473622
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1625078473630
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1625078473631
os,sysinfo,,,"win32",1625078473632
arch,sysinfo,,,"x86",1625078473632
ws,sysinfo,,,"win32",1625078473632
locale,sysinfo,,,"en_US",1625078473632
processors,sysinfo,,,"8",1625078473632
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1625078473632
java.runtime.version,sysinfo,,,"1.8.0_291-b10",1625078473632
java.specification.name,sysinfo,,,"Java Platform API Specification",1625078473632
java.specification.vendor,sysinfo,,,"Oracle Corporation",1625078473632
java.specification.version,sysinfo,,,"1.8",1625078473632
java.vendor,sysinfo,,,"Oracle Corporation",1625078473632
java.version,sysinfo,,,"1.8.0_291",1625078473632
java.vm.info,sysinfo,,,"mixed mode",1625078473632
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1625078473632
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1625078473632
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1625078473632
java.vm.specification.version,sysinfo,,,"1.8",1625078473632
java.vm.vendor,sysinfo,,,"Oracle Corporation",1625078473632
java.vm.version,sysinfo,,,"25.291-b10",1625078473632
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1625078474661
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1625078475009
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1625078479615
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1625078481374
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1625078481474
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1625078481521
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1625078484177
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1625078488404
